-1.429288440259130599e+00,7.811397782321058081e+00,-1.916286911101782380e+02
-1.583663652540562961e+00,5.100950811916543870e+00,-1.361006654055816512e+02
-4.519828049742485310e-01,9.080890654734547596e+00,-1.886261995321908955e+02
-9.484618315648791764e-01,1.816466200939244757e+01,-3.281965790755739363e+02
-3.356140368238256677e+00,3.169899675100802949e-01,-2.520258843278450911e+02
-1.799571341222513166e+00,5.497690049410844715e+00,-3.313463901279862966e+02
-1.708980433790780795e+00,1.861248472299230983e+01,-2.790926574283458308e+02
2.221139913985062109e-01,2.709110584828399482e+01,-4.079498381398662445e+02
7.211343556928534460e-01,2.255130564682842831e+01,-1.880415890570747308e+02
1.270628760006812241e+00,2.248420919472831514e+01,-2.299555440317127193e+02
4.643574839686147593e-01,2.027747066490115913e+01,-1.253078242854095095e+02
-1.377201130837241161e+00,1.278358123725622519e+01,-3.350364201860251683e+02
-1.297497298328508242e+00,1.853055471532375975e+01,-3.455201345517926939e+02
-7.630862014558809081e-01,-1.833609513847793338e+01,1.873469523243852279e+02
9.555916615945133641e-01,-1.903615538375814653e+00,7.607975679707337235e+01
9.625705715300509890e-01,-8.051552158619305288e+00,2.360596343601756644e+02
2.432509218775500137e-01,-9.178845560681033078e+00,1.112603964149621021e+02
-1.616544252213651278e+00,-2.056353185354100077e+01,2.576844533511691679e+02
1.627528099635761505e+00,-6.149257975022134559e+00,3.032594614705907929e+02
-4.619462040387064539e-01,-4.335868470035447508e+00,7.758620468503004020e+01
-3.490304262474432928e+00,-2.727866735276749566e+01,2.001898560774659188e+02
-1.058660529149218599e+00,-2.643994329795776466e+01,1.952375570170280241e+02
1.756177167764888081e+00,7.955533269423466614e+00,2.768429779276343794e+01
5.791056242648065400e+00,4.487740757285720150e+01,5.137052178845287642e+01
2.192931029135228194e+00,5.091479429229442744e+00,-5.613362619925051433e+01
-5.300638605242067453e-02,-2.080156814191447268e+01,2.652860086620472657e+02
1.009683473662434716e+00,-1.845570106496032992e+01,2.218087998095358273e+02
5.704359865283781694e+00,4.160155444506240485e+01,-1.341676847218350304e+02
7.431043208001861800e-01,3.167862309049345626e+00,-6.651542043696858286e+01
4.670481469802884589e-01,-1.125203049475318728e+01,2.518527996368459583e+02
-1.053395855284581017e+00,-2.222397920497942536e+01,2.768046693578708641e+02
2.527027809209174247e+00,4.332108699782652117e+00,2.025158978588238483e+02
3.197507925699486719e+00,3.172432087051249638e+01,2.810052380626990498e+01
1.144503770085955940e+00,-6.101766290934489412e+00,2.286472642656322023e+02
-5.889824637834379928e-01,-2.455359725782817293e+01,3.571746462611141624e+02
-1.228387011415074337e+00,-1.439514225418908566e+01,5.292551281223881432e+01
7.330314732702013225e-02,-2.306727359345005368e+01,1.116095349586153702e+02
4.558880551107529766e-01,-1.944915277710215662e+01,1.910640855931635258e+02
-2.777049711628719053e-01,-1.173927558783439906e+01,1.884189473592347781e+02
6.288979158016921867e-01,-8.778678112032821446e+00,2.374807014046026268e+02
1.005089791972454849e+00,-1.525949978091479942e+01,2.055710243055606838e+02
1.567890991646995635e+00,-1.520770658148145138e+01,1.596043409626475409e+02
-1.608004014942281124e-02,-1.670527536310219219e+01,7.671623997713888343e+01
-8.255177319979191131e-01,-3.065624122289159459e+01,1.153190519071050915e+02
-6.742366558189962777e-01,-2.438861847356996293e+01,2.156908380797205496e+02
8.838805930516862031e-01,-2.008751596204002610e+01,2.369770214003017657e+02
-2.296623256564291615e-01,-2.463090955072604871e+01,2.050994441885615629e+02
-7.009881083990860962e-01,-2.260919290310545904e+01,3.489407555774095613e+02
2.211404828427319114e-01,-1.233856520000248658e+01,3.104436020158681231e+02
5.976194171107411357e+00,6.030939767801888962e+01,-1.013050442216028273e+02
5.657214673549424866e+00,2.779663394737086435e+01,1.157460699582543810e+02
-1.780233651069521805e+00,-2.238077461028001025e+01,2.520757763197121051e+02
-2.413680966007548445e+00,-1.404525835924240873e+01,9.024230961638363624e+01
-1.742001792071475430e+00,-1.987493554524896311e+01,2.676479283520685044e+02
-5.477221671233738209e-02,-4.635845016686884534e+00,5.583489745145877947e+01
2.626099989981706684e-01,-1.609298735680723524e+01,1.589506513656064897e+02
1.005146371902656766e+00,-9.711247442235906746e+00,2.461397350866670024e+02
-1.012036141430573549e-01,-2.147187807341883925e+01,2.613027668499285596e+02
-3.337013725067901615e-01,-1.619257453941490610e+01,8.273351425200050357e+01
8.408283713634217005e-01,-1.952438010526421763e+01,3.317937537490855107e+02
-1.063281605612329095e+00,-2.452086011422576917e+01,1.952075362363925422e+02
3.615714370966950919e-01,-2.087204579131482873e+01,2.103388527419657237e+02
4.193683927917701143e-02,-1.834138575738496257e+01,3.334908718753829362e+02
-7.336773994849725700e-01,-7.794646759015621207e+00,7.709305319799729261e+01
5.894202523522378279e-01,1.055767669809724474e+00,1.591568863257285784e+02
2.633687007821707698e-02,-2.144256667469761979e+01,3.244150574360463111e+02
1.270754490725169106e+00,-1.019319475461577085e+00,1.276647912765813544e+02
4.477970006015303400e-02,-1.890603087007242067e+01,2.479606860675622215e+02
-1.388781269479681668e-01,-2.351882001251172127e+01,2.827738953455938713e+02
-3.558624512151777886e-01,-2.214514147790722731e+01,2.672059479090623313e+02
2.998009040486011023e-01,-1.932474960178580758e+01,2.061813272787599658e+02
2.493416064184825753e+00,-2.317869720429655889e+00,3.110366417141731858e+02
-8.609517052711780360e-01,-2.822291711939891812e+01,2.906777393150485977e+02
-1.889459358620405316e-01,-1.702498652953367397e+01,1.578825236836554211e+02
-3.020252891620728852e-01,-7.330865802403586429e+00,1.155379070287549865e+02
1.878208901733232405e+00,1.145064440802296346e+01,2.278148978431977127e+02
2.641153704013535108e+00,-6.906186247936388689e+00,2.972917314033783782e+02
-5.801875013377771895e-01,-2.193758954058522548e+01,2.861147694104142261e+02
-1.576438927390456435e+00,-2.569417571142994561e+01,2.862814198173826981e+02
-6.984329024577687894e-01,-2.292624088467363208e+01,2.876325921331476252e+02
-1.020506442826566662e+00,-2.251823580695226923e+01,3.053316024671917717e+02
1.862346101035727619e+00,-1.341092978462873297e+01,2.261914518729271322e+02
5.503577843780679268e-01,-2.047406508120526780e+01,3.126885864611928696e+02
-2.963492522248835082e-01,-2.269616593333986998e+01,1.462857325833875848e+02
